,serialno,insp,RT,DIVISION,puma00,puma10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,cars,children,income,workers
2727,2010000636211,1000.0,H,5,1000,-9,3,37,1068395,1076540,11,3,1,,,1.0,2.0,5.0,,180.0,100.0,2.0,2.0,3.0,3.0,,2.0,800.0,1.0,1.0,1.0,4.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,160000.0,2.0,1.0,6.0,1.0,103000.0,1.0,,,1.0,1.0,103000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1163.0,3.0,0.0,0.0,29.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,19,3,12,13,4,11,10,3,11,10,13,3,20,21,20,22,3,10,12,11,3,19,13,12,18,13,10,16,12,12,11,21,4,3,3,4,20,11,10,12,17,4,12,11,3,10,12,4,14,11,14,4,18,23,19,20,3,12,11,11,4,19,12,11,20,12,11,21,10,12,12,19,4,4,4,3,21,11,two or more,yes,gt100,two or more
2728,2010000637564,1400.0,H,5,1000,-9,3,37,1068395,1076540,18,4,1,1.0,,1.0,4.0,2.0,2.0,0.0,60.0,2.0,2.0,260.0,1.0,,1.0,1500.0,1.0,1.0,1.0,10.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,390000.0,2.0,480.0,7.0,2.0,122004.0,2.0,,,1.0,1.0,122004.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0,0.0,2.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1860.0,3.0,0.0,1.0,37.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,19,17,18,5,31,5,19,31,32,30,17,5,32,17,19,18,17,19,6,6,18,20,17,5,30,6,19,33,32,34,22,6,28,16,18,18,17,18,6,5,19,20,19,6,33,5,17,30,31,31,18,6,30,18,18,18,20,18,6,5,20,19,18,6,29,5,19,30,33,29,18,5,31,19,17,18,18,18,two or more,yes,gt100,one
2729,2010000638539,440.0,H,5,1000,-9,3,37,1068395,1076540,29,4,1,1.0,,1.0,3.0,2.0,2.0,10.0,80.0,2.0,2.0,160.0,1.0,,2.0,860.0,2.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,130000.0,3.0,840.0,8.0,7.0,22000.0,4.0,,,2.0,3.0,47000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1317.0,3.0,0.0,1.0,24.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,34,71,7,21,51,33,8,36,40,28,9,6,31,27,6,56,32,49,33,51,24,48,15,24,28,28,10,20,40,34,8,12,31,22,8,41,26,47,23,36,25,31,9,48,23,25,9,20,54,28,10,12,27,24,12,56,45,62,28,44,27,47,7,24,31,27,8,49,50,30,8,8,32,32,9,43,19,70,38,two or more,no,lt35,two or more
2730,2010000639472,,H,5,1000,-9,3,37,1068395,1076540,17,2,1,,,1.0,2.0,7.0,,0.0,40.0,2.0,2.0,90.0,1.0,,,,,,1.0,3.0,2.0,860.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,1.0,6.0,,,,990.0,15.0,1.0,7.0,80000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,31,5,19,5,20,32,16,30,4,16,31,28,16,17,17,17,18,4,5,15,27,4,15,5,17,26,16,32,6,15,26,28,19,16,17,22,18,6,31,17,5,30,18,28,17,5,18,5,27,20,5,5,15,14,19,15,14,26,28,17,6,30,15,33,16,5,18,5,32,19,5,6,17,20,17,17,16,26,4,two or more,no,lt35,none
2731,2010000639585,,H,5,1000,-9,3,37,1068395,1076540,15,1,1,,,1.0,2.0,6.0,,0.0,60.0,2.0,2.0,3.0,3.0,,,,,,1.0,4.0,2.0,720.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,210.0,6.0,,,,798.0,101.0,1.0,4.0,1500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,15,14,4,16,14,4,14,13,14,5,24,23,26,24,3,15,14,14,4,21,14,13,24,15,14,25,13,14,16,26,5,4,4,4,25,15,13,11,4,24,14,14,25,14,15,23,14,14,15,27,4,4,5,5,24,13,15,14,23,5,15,14,4,14,14,5,18,15,14,4,23,24,23,23,4,13,15,15,one,no,lt35,none
2732,2010000641518,600.0,H,5,1000,-9,3,37,1068395,1076540,48,5,1,1.0,,1.0,3.0,2.0,2.0,0.0,80.0,2.0,2.0,60.0,1.0,,1.0,1100.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,150000.0,2.0,480.0,6.0,1.0,349000.0,3.0,,,2.0,1.0,349000.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1280.0,3.0,0.0,1.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,42,42,77,57,44,11,64,19,18,71,55,82,85,17,40,43,51,52,16,46,56,61,71,59,53,20,67,18,16,54,75,59,57,17,45,53,39,18,65,55,43,48,17,37,61,69,14,70,78,53,45,21,24,79,40,49,62,15,71,66,61,38,11,47,71,87,17,86,58,43,42,14,16,82,46,35,45,72,two or more,yes,gt100,two or more
2733,2010000643041,800.0,H,5,1000,-9,3,37,1068395,1076540,19,2,1,1.0,,1.0,3.0,3.0,2.0,170.0,190.0,2.0,2.0,100.0,1.0,,2.0,100.0,2.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,290000.0,2.0,480.0,9.0,2.0,13260.0,4.0,,,1.0,1.0,13260.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,934.0,3.0,0.0,1.0,44.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,20,18,21,6,29,5,18,28,37,30,20,6,31,19,19,22,20,18,29,30,21,17,22,34,4,28,16,5,6,5,19,33,6,18,22,23,20,17,5,5,22,16,22,6,28,6,16,31,40,27,18,5,31,19,20,19,19,18,35,34,22,17,23,31,5,29,16,6,6,4,19,31,5,17,19,22,21,18,two or more,no,lt35,one
2734,2010000644278,620.0,H,5,1000,-9,3,37,1068395,1076540,16,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,2.0,20.0,1.0,,1.0,1400.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,180000.0,2.0,360.0,9.0,1.0,102000.0,4.0,,,1.0,1.0,102000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1540.0,3.0,0.0,1.0,29.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,17,18,27,29,5,26,18,14,5,4,5,16,16,28,5,16,26,4,27,27,5,4,17,16,16,15,29,5,13,15,16,30,4,15,20,28,18,17,17,16,16,18,5,4,30,5,15,15,29,26,25,13,15,5,25,14,4,26,5,5,28,26,18,16,16,16,4,30,17,17,18,6,30,15,17,5,15,16,two or more,no,gt100,two or more
2735,2010000644530,1200.0,H,5,1000,-9,3,37,1068395,1076540,57,2,1,2.0,1.0,1.0,3.0,2.0,2.0,0.0,160.0,2.0,2.0,80.0,1.0,,2.0,1600.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,380000.0,2.0,600.0,7.0,1.0,172000.0,4.0,,,1.0,1.0,172000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1990.0,3.0,0.0,1.0,28.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,106,58,57,60,82,58,86,18,53,19,57,54,57,16,16,105,63,19,53,19,51,15,17,101,54,99,54,61,92,53,95,18,16,49,61,54,98,60,18,58,18,57,57,56,15,62,18,99,51,96,51,57,57,94,87,18,58,88,62,96,59,89,101,16,57,16,51,60,16,60,16,101,103,61,54,54,19,54,94,two or more,no,gt100,two or more
2736,2010000646746,400.0,H,5,1000,-9,3,37,1068395,1076540,29,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,70.0,2.0,2.0,130.0,1.0,,,,,3.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,150000.0,3.0,40.0,7.0,1.0,83000.0,4.0,,,1.0,1.0,83000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,269.0,,0.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,42,24,9,24,23,26,43,11,38,9,49,31,29,30,9,29,59,31,12,33,28,52,24,7,11,9,30,38,27,24,33,53,41,56,31,8,32,57,37,58,7,22,40,36,25,25,10,50,8,42,7,36,28,33,44,28,10,32,55,31,27,9,23,54,59,44,24,30,30,20,26,8,10,11,35,62,28,10,33,two or more,no,gt35-lt100,two or more
2737,2010000646823,280.0,H,5,1000,-9,3,37,1068395,1076540,15,1,1,1.0,,1.0,2.0,3.0,2.0,160.0,70.0,2.0,2.0,90.0,3.0,,2.0,600.0,1.0,1.0,1.0,4.0,,,1.0,9.0,1.0,80.0,1.0,1.0,1.0,1.0,,142000.0,1.0,1.0,8.0,,,,,,1.0,6.0,52000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1023.0,2.0,0.0,1.0,24.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,15,4,4,4,15,27,15,5,15,17,5,16,25,26,26,17,16,4,17,14,16,24,27,27,14,5,15,26,16,16,24,16,5,4,4,15,16,26,15,16,13,4,5,4,16,23,15,4,19,16,5,18,26,29,27,16,14,5,14,16,16,24,25,25,16,5,14,25,14,16,26,16,3,5,5,15,16,27,one,no,lt35,none
2738,2010000647497,,H,5,1000,-9,3,37,1068395,1076540,10,1,1,,,1.0,1.0,8.0,,0.0,60.0,2.0,2.0,3.0,3.0,,,,,,1.0,4.0,2.0,680.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,180.0,10.0,,,,755.0,39.0,1.0,6.0,23200.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,18,10,3,10,11,3,12,19,17,19,11,10,10,10,10,3,3,3,20,11,17,12,3,9,11,3,11,17,18,18,10,11,11,10,10,3,3,3,18,11,16,11,3,11,10,3,10,16,19,17,11,10,11,10,11,3,3,3,16,11,17,11,3,10,10,3,10,19,16,18,11,10,11,9,10,3,2,3,18,one,no,lt35,none
2739,2010000647960,850.0,H,5,1000,-9,3,37,1068395,1076540,22,4,1,1.0,,1.0,3.0,2.0,2.0,0.0,80.0,2.0,2.0,60.0,1.0,,2.0,1900.0,2.0,1.0,1.0,16.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,312000.0,1.0,470.0,7.0,2.0,12000.0,2.0,,,2.0,1.0,12000.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,101.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2400.0,3.0,0.0,1.0,41.0,1.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22,27,8,20,6,22,7,8,7,7,21,25,7,6,25,8,7,21,21,32,35,36,24,37,23,40,23,21,19,23,34,36,19,25,56,22,23,45,36,31,20,18,38,21,42,22,37,48,39,35,25,21,41,45,23,35,37,21,23,8,7,7,17,8,29,7,26,30,19,19,7,7,27,25,5,21,20,6,5,18,one,yes,lt35,one
2740,2010000648541,,H,5,1000,-9,3,37,1068395,1076540,29,2,1,,,1.0,2.0,8.0,,0.0,100.0,2.0,2.0,3.0,3.0,,,,,,1.0,4.0,2.0,810.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,20.0,7.0,1.0,158000.0,4.0,912.0,7.0,1.0,1.0,158000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,31,32,34,49,52,8,42,32,27,10,8,9,30,27,50,8,30,51,8,44,47,8,8,33,27,25,26,54,9,28,26,26,47,8,31,33,51,33,27,29,30,28,27,47,51,10,45,29,28,9,9,9,25,28,47,8,25,48,9,50,53,11,8,31,31,29,31,49,9,32,27,32,48,10,30,28,41,26,27,two or more,no,gt100,two or more
2741,2010000654282,,H,5,1000,-9,3,37,1068395,1076540,20,1,1,,,1.0,1.0,8.0,,0.0,40.0,2.0,2.0,3.0,3.0,,,,,,1.0,3.0,2.0,580.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,1.0,12.0,,,,620.0,,1.0,6.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,24,29,21,6,18,15,33,5,31,22,20,23,7,7,39,22,16,17,17,25,28,34,38,19,8,47,17,17,20,25,7,5,20,23,17,6,26,8,29,8,24,19,19,34,21,15,8,37,6,6,24,19,36,41,6,22,20,14,19,24,4,5,6,22,31,6,17,22,20,22,30,38,18,18,19,33,5,36,5,one,no,lt35,none
2743,2010000657519,500.0,H,5,1000,-9,3,37,1068395,1076540,16,4,1,1.0,,1.0,3.0,2.0,2.0,0.0,170.0,1.0,2.0,260.0,1.0,,1.0,1100.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,130000.0,2.0,780.0,8.0,1.0,64300.0,3.0,,,1.0,1.0,64300.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,2.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1595.0,3.0,0.0,1.0,25.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,17,14,5,26,5,15,20,25,29,14,4,23,16,18,16,15,5,5,15,17,16,16,26,4,28,16,5,6,5,14,27,4,12,18,15,16,25,26,17,17,15,16,22,5,19,14,5,5,5,16,22,5,16,17,13,14,25,26,15,19,17,15,6,28,4,16,26,31,28,12,5,28,17,15,14,16,5,5,16,two or more,yes,gt35-lt100,two or more
2744,2010000660679,0.0,H,5,1000,-9,3,37,1068395,1076540,19,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,130.0,2.0,2.0,3.0,3.0,,,,,3.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,10500.0,2.0,80.0,6.0,1.0,70000.0,2.0,,,1.0,1.0,70000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,177.0,,0.0,1.0,11.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,32,21,18,30,22,30,5,5,18,21,19,33,18,5,18,5,6,30,20,19,6,22,20,6,20,5,32,31,19,18,18,5,20,32,17,35,36,6,20,20,6,20,18,6,20,6,29,33,21,18,18,6,18,35,18,31,32,5,19,19,35,20,18,31,20,30,6,5,19,18,19,36,20,5,20,6,5,31,18,two or more,yes,gt35-lt100,two or more
2745,2010000661195,140.0,H,5,1000,-9,3,37,1068395,1076540,13,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,2.0,120.0,1.0,,2.0,180.0,2.0,1.0,1.0,7.0,,,1.0,9.0,1.0,190.0,1.0,1.0,1.0,1.0,,13000.0,3.0,480.0,5.0,1.0,146900.0,4.0,,,1.0,1.0,146900.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,689.0,2.0,0.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,12,15,4,13,16,5,12,14,12,3,23,21,22,25,4,12,13,13,22,3,13,15,4,12,13,4,11,11,14,4,22,22,24,24,5,14,15,13,4,24,14,13,22,11,12,22,12,13,14,22,4,4,4,4,24,12,13,13,4,25,14,14,21,13,13,20,15,13,13,22,3,4,4,4,25,14,14,14,two or more,no,gt100,two or more
2747,2010000668420,280.0,H,5,1000,-9,3,37,1068395,1076540,18,2,1,1.0,,1.0,2.0,3.0,2.0,140.0,300.0,2.0,2.0,80.0,1.0,,2.0,890.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,120000.0,2.0,1.0,8.0,,,,,,2.0,5.0,75000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1433.0,3.0,0.0,1.0,24.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,18,20,17,31,32,29,17,5,16,38,21,18,31,17,6,5,6,20,29,21,17,21,20,5,6,5,16,33,18,6,16,18,6,18,31,30,34,20,5,19,20,18,17,30,30,36,20,6,18,30,19,20,30,19,5,6,6,18,35,16,19,17,16,4,6,5,18,35,19,6,18,22,5,18,31,31,31,18,5,two or more,no,lt35,none
2748,2010000671974,300.0,H,5,1000,-9,3,37,1068395,1076540,18,4,1,1.0,,1.0,5.0,2.0,2.0,0.0,90.0,2.0,2.0,250.0,1.0,,1.0,1500.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,268000.0,3.0,780.0,10.0,1.0,111400.0,2.0,,,3.0,1.0,111400.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1905.0,3.0,0.0,1.0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,6,6,21,5,19,21,31,16,26,21,30,19,17,5,17,18,5,24,23,17,19,19,33,17,5,30,19,28,25,5,17,6,29,16,6,6,19,20,20,29,6,6,19,6,21,17,31,15,28,18,33,19,20,6,19,15,5,29,27,24,16,15,29,17,6,28,16,29,19,6,13,6,38,19,6,5,17,18,22,two or more,yes,gt100,two or more
